label,mean_x,std_x,kurtosis_x,skew_x,mean_y,std_y,kurtosis_y,skew_y,mean_z,std_z,kurtosis_z,skew_z,rms,median_x,min_x,max_x,range_x,median_y,min_y,max_y,range_y,median_z,min_z,max_z,range_z,peak_freq_x,spectral_entropy_x,mean_freq_x,fft_energy_x,peak_freq_y,spectral_entropy_y,mean_freq_y,fft_energy_y,peak_freq_z,spectral_entropy_z,mean_freq_z,fft_energy_z
3.0,0.5687344112204912,0.4981379922342541,-0.588573139500256,-0.35990254296833313,-5.430405321581151,1.0377208124099553,-0.6605962594972965,-0.4672791565321434,-8.06161402923743,1.0403338225742618,-1.439102016244545,-0.03219126440417534,49.29748521724229,0.6413616344107159,-0.6388714599609375,1.360476411503893,1.9993478714648305,-5.2054111837351185,-7.5363780212402345,-3.6836428567493065,3.852735164490928,-8.333438817143167,-9.640687769201916,-6.575687234616656,3.06500053458526,0.0,2.0115811074951213,5.251202463306435,279.1176736867808,0.0,0.9736374007325844,1.4782008013875423,18766.42051869032,0.0,0.7406460992618337,1.0305538924682713,40955.49463508792
3.0,0.5315309294313117,0.4503420603216336,-0.6967882121802589,-0.20324963265147702,-6.2967051178961375,0.9357397017135931,1.3165946259108008,1.2843103172995534,-8.241394538756147,1.2013138059173003,-1.1626045264967175,0.5769508097384267,52.52931944044831,0.6701599719865112,-0.30505695430427276,1.3892610168457031,1.6943179711499758,-6.401534057731545,-7.541041606775136,-3.6573445129394533,3.8836970938356825,-8.781080437853689,-9.665550384521485,-6.01484467792749,3.6507057065939943,0.0,2.0158136892942276,5.466609103482509,239.2095590212561,0.0,1.047780618348183,2.021648625574312,25049.66392192343,0.0,0.9089579434257432,1.4855196272192612,42897.72214709576
1.0,-1.7696974202942537,0.034711254018229894,-1.33275061916176,-0.48140440605042434,-9.578636252317462,0.03562447682103692,-0.5360306921854701,-0.6568796404697689,0.0015711111485205533,0.026987714504689092,-0.9953019034758279,-0.3083141330047101,48.70454449875165,-1.7557856221776718,-1.823063246695337,-1.7245958508413275,0.09846739585400943,-9.569809025132052,-9.657965038799654,-9.53412363177989,0.1238414070197642,0.007590627778415529,-0.04804385530686798,0.04879852294921875,0.09684237825608673,0.0,0.1841655357428677,0.19671337841423173,1957.7677064882512,0.0,0.04046104952656795,0.03091729640567498,57344.31639089033,2.0,2.0638038731431476,6.829877664359714,0.22767381779453352
1.0,-1.766225670650727,0.03010057544887061,-0.6607037665960367,-0.2111040948468782,-9.597886844471805,0.01904538251017578,-0.45159785638231176,0.7937497418686048,0.02405299924896883,0.03545658041199907,-0.9069978233118876,-0.11442252954832363,48.79602685825333,-1.7639774071176095,-1.823947605786872,-1.7067507934570314,0.11719681232984058,-9.6033011736042,-9.623388096501534,-9.55884013232644,0.06454796417509456,0.023921585383827597,-0.04894821166992187,0.08251919619453546,0.13146740786445732,0.0,0.212952372506033,0.27994482984541125,1949.9998476369744,0.0,0.030319190996937778,0.02576279558379855,57574.757363879304,0.0,2.198129857265749,6.278899023223467,0.7494770797101368
1.0,-1.77827245119838,0.063840484033492,-1.3026876445843352,0.6154844278625564,-9.592421540611886,0.04056470937504892,-1.5986902270602794,-0.4637176626201121,0.040376862294258443,0.04920447531407317,-0.8280632193014128,-0.7480079237757927,48.78180408665048,-1.8160235595703127,-1.8374215249684585,-1.663185199665956,0.17423632530250255,-9.56262470755529,-9.649481073864385,-9.555388717377417,0.09409235648696779,0.06305652332174096,-0.0644979722199838,0.09332354179802851,0.1578215140180123,0.0,0.2982121090709787,0.3462264500429758,1977.6756329034038,0.0,0.04744201199282413,0.03874099410039132,57509.60660037931,0.0,1.5385096341520772,2.7015724556858176,1.775293065857743
1.0,-1.7079931327422986,0.08967250191046411,0.9242699394367655,-1.375969682565491,-9.537744093904498,0.07328168760154087,-1.2948892310627185,0.03920646028045678,-0.04985038594766383,0.06851214686759205,0.42395197837651066,-0.07951011351183561,48.452655572447505,-1.6808454786096299,-1.9507873437388596,-1.6160469431796818,0.33474040055917786,-9.544194802280918,-9.649084625244141,-9.420167137692218,0.22891748755192332,-0.03374935911650878,-0.1947010684485516,0.1191522216796875,0.3138532901282391,0.0,0.4822109681459895,0.6806055734628635,1825.7624525471304,0.0,0.09993957314862972,0.10362769542888603,56857.014436041776,0.0,1.9676340583871859,4.635711944596606,3.0150891861592894
1.0,-1.682212468266089,0.1827874369524906,-1.4132984691560109,-0.1406268992760388,-9.544110074784237,0.062489726740169366,-1.356209970527547,0.12970225369277155,-0.1025701961629482,0.14308701215420547,-1.175003418751156,0.4672594513104741,48.47375234578805,-1.6543048427674845,-1.9510427856445314,-1.4116239938849806,0.5394187917595508,-9.530559170433351,-9.619027412448025,-9.427096252441407,0.19193116000661803,-0.14250277060329064,-0.2880495287345297,0.16524456555436168,0.4532940942888914,0.0,0.7435578666165812,1.1339482175426856,1779.0169189730034,0.0,0.08384235675309498,0.08390567162698699,56932.48296726149,0.0,1.4002719852058072,2.3614514962468545,12.972732891684469
1.0,-1.8393316111519207,0.2109674204470819,-1.157917205964064,0.059403707371691934,-9.539039912608438,0.039737795054932294,0.015299715620848087,0.6449892184062642,-0.000992126631974638,0.09923450428042763,-1.0694608515810407,0.3826832875594146,48.58815649057918,-1.806794471209177,-2.1594658615682922,-1.407073974609375,0.7523918869589172,-9.552897259780037,-9.620045013427735,-9.448273094660276,0.17177191876745823,-0.01374908662849926,-0.14268112214857873,0.2015397900511767,0.3442209121997554,0.0,0.6175981494703988,0.7582705839940402,2128.347167620032,0.0,0.053029478730271626,0.04454369505915101,56871.29327041374,2.0,2.1900903496774493,8.109607576813627,3.0413921556775714
1.0,-1.8035583222699183,0.1215468189205448,-0.6132364942439583,-0.6533256900037036,-9.573017998513382,0.06942605943981008,-1.2162403347669528,-0.4494734991153182,0.13790478878366513,0.1400736952904886,-0.6490251082679381,-0.5986756389307782,48.72210181208604,-1.7665003179541678,-2.062966270381547,-1.635658795495484,0.4273074748860628,-9.560926582615068,-9.70356980554353,-9.492443804072085,0.21112600147144533,0.17385997414451249,-0.16069186507193634,0.33664993286132816,0.4973417979332645,0.0,0.3801215230435061,0.3569342876291708,2037.6274078705108,0.0,0.049217393376030594,0.02527372769704565,57278.17709616924,0.0,1.7840119676121005,3.7324543930375254,17.997112831961363
1.0,-1.6922363244279288,0.06626096172219889,-0.3500638066276047,0.6508921735061318,-9.544977494606778,0.04710895519472111,-0.9258842839886632,-0.5845562415048787,0.039018611790384766,0.07201583029998204,-0.6933494637032354,0.47240278115795514,48.472563799238785,-1.7098688660459278,-1.8003062438964845,-1.5447544782648919,0.25555176563159265,-9.535703629031202,-9.64192399156119,-9.481778175340144,0.1601458162210463,0.03046345933493627,-0.06915347443832959,0.19040405273437502,0.25955752717270464,0.0,0.29333267618697695,0.3197238957380284,1791.1566163266139,0.0,0.04348010833737493,0.026511685536870142,56942.31523828321,2.0,1.9218365943813638,4.73579646192206,2.5655126329280677
